Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDev,P0,P25,P50,P75,P100,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s)
1131,0.0000,505.0000,0.0000,607.0000,177.6100,125.4708,0.0000,101.0000,202.0000,303.0000,505.0000,3.8800,388077.6155,0.0010
1132,0.0000,505.0000,0.0000,607.0000,184.6400,130.7525,0.0000,102.0000,202.0000,302.0000,505.0000,-7.0300,-Infinity,0.0000
1133,0.0000,405.0000,0.0000,607.0000,187.8000,126.9799,0.0000,103.0000,203.0000,304.0000,405.0000,-3.1600,-315621.2545,0.0010
1134,0.0000,406.0000,0.0000,607.0000,192.8300,130.3674,0.0000,101.0000,203.0000,304.0000,406.0000,-5.0300,-Infinity,0.0000
1135,0.0000,505.0000,0.0000,607.0000,186.9300,129.8979,0.0000,102.0000,204.0000,304.0000,505.0000,5.9000,589882.0236,0.0010
1136,0.0000,505.0000,0.0000,607.0000,191.6200,129.4547,0.0000,101.0000,203.0000,303.0000,505.0000,-4.6900,-Infinity,0.0000
1137,0.0000,506.0000,0.0000,607.0000,194.7200,136.4276,0.0000,102.7500,203.0000,303.0000,506.0000,-3.1000,-310155.0775,0.0010
1138,0.0000,505.0000,0.0000,607.0000,183.6300,125.6891,0.0000,101.0000,203.0000,302.0000,505.0000,11.0900,Infinity,0.0000
1139,0.0000,505.0000,0.0000,607.0000,185.6600,120.2359,0.0000,102.0000,202.5000,303.0000,505.0000,-2.0300,-Infinity,0.0000
1140,0.0000,405.0000,0.0000,607.0000,192.6800,124.5815,0.0000,102.7500,203.0000,303.0000,405.0000,-7.0200,-701929.8070,0.0010
1141,0.0000,405.0000,0.0000,607.0000,188.6600,116.6778,0.0000,101.7500,203.0000,303.0000,405.0000,4.0200,Infinity,0.0000
1142,0.0000,505.0000,0.0000,607.0000,207.6200,126.7183,0.0000,103.0000,203.0000,303.0000,505.0000,-18.9600,-1897328.1297,0.0010
1143,0.0000,504.0000,0.0000,607.0000,206.6000,131.9310,0.0000,102.0000,203.0000,303.0000,504.0000,1.0200,Infinity,0.0000
1144,0.0000,504.0000,0.0000,607.0000,203.4400,134.5537,0.0000,102.0000,204.0000,303.0000,504.0000,3.1600,315684.3157,0.0010
1145,0.0000,504.0000,0.0000,607.0000,223.7700,126.7164,0.0000,105.5000,204.0000,304.0000,504.0000,-20.3300,-Infinity,0.0000
1146,0.0000,504.0000,0.0000,607.0000,217.7100,129.3540,0.0000,103.0000,204.0000,304.0000,504.0000,6.0600,592607.0800,0.0010
1147,0.0000,501.0000,0.0000,607.0000,202.6900,124.1146,0.0000,102.7500,203.0000,303.0000,501.0000,15.0200,Infinity,0.0000
1148,0.0000,503.0000,0.0000,607.0000,204.7400,121.6700,0.0000,103.0000,204.0000,303.0000,503.0000,-2.0500,-204836.1311,0.0010
1149,0.0000,405.0000,0.0000,607.0000,194.8100,128.0162,0.0000,101.0000,204.0000,304.0000,405.0000,9.9300,Infinity,0.0000
1150,0.0000,504.0000,0.0000,607.0000,199.8200,119.6276,0.0000,103.0000,204.0000,303.0000,504.0000,-5.0100,-499850.3442,0.0010
1151,0.0000,503.0000,0.0000,607.0000,197.7700,128.5361,0.0000,101.7500,204.0000,303.2500,503.0000,2.0500,Infinity,0.0000
1152,0.0000,405.0000,0.0000,607.0000,199.6700,127.8678,0.0000,102.7500,203.0000,304.0000,405.0000,-1.9000,-190609.9518,0.0010
1153,0.0000,504.0000,0.0000,607.0000,204.6600,124.3067,0.0000,102.0000,203.0000,303.2500,504.0000,-4.9900,-Infinity,0.0000
1154,0.0000,504.0000,0.0000,607.0000,206.5900,130.6611,0.0000,102.0000,204.0000,303.0000,504.0000,-1.9300,-192845.7234,0.0010
1155,0.0000,504.0000,0.0000,607.0000,222.8200,125.7922,0.0000,104.0000,204.0000,304.0000,504.0000,-16.2300,-Infinity,0.0000
1156,0.0000,404.0000,0.0000,607.0000,219.1200,113.8555,0.0000,104.7500,205.5000,304.0000,404.0000,3.7000,369815.0925,0.0010
1157,0.0000,405.0000,0.0000,607.0000,199.9800,113.6665,0.0000,104.0000,204.0000,303.0000,405.0000,19.1400,Infinity,0.0000
1158,0.0000,406.0000,0.0000,607.0000,193.8400,130.8191,0.0000,101.7500,204.0000,303.0000,406.0000,6.1400,Infinity,0.0000
1159,0.0000,503.0000,0.0000,607.0000,186.0500,135.3234,0.0000,101.0000,202.0000,303.2500,503.0000,7.7900,779857.8436,0.0010
1160,0.0000,406.0000,0.0000,607.0000,197.9300,128.6764,0.0000,102.0000,203.5000,304.0000,406.0000,-11.8800,-Infinity,0.0000
1161,0.0000,405.0000,0.0000,607.0000,201.7300,122.1609,0.0000,103.0000,203.0000,303.2500,405.0000,-3.8000,-380076.0152,0.0010
1162,0.0000,505.0000,0.0000,607.0000,204.5100,116.7500,0.0000,103.0000,203.0000,303.0000,505.0000,-2.7800,-Infinity,0.0000
1163,0.0000,404.0000,0.0000,607.0000,201.7500,119.7123,0.0000,104.0000,203.0000,303.0000,404.0000,2.7600,275917.2248,0.0010
1164,0.0000,404.0000,0.0000,607.0000,189.5600,121.6492,0.0000,101.0000,203.0000,303.0000,404.0000,12.1900,Infinity,0.0000
1165,0.0000,404.0000,0.0000,607.0000,180.3500,120.5898,0.0000,101.0000,202.0000,302.2500,404.0000,9.2100,919620.5691,0.0010
1166,0.0000,405.0000,0.0000,607.0000,184.6900,121.3347,0.0000,102.0000,203.0000,302.2500,405.0000,-4.3400,-Infinity,0.0000
1167,0.0000,405.0000,0.0000,607.0000,200.8400,113.1740,0.0000,104.0000,204.0000,303.0000,405.0000,-16.1500,-1617102.2329,0.0010
1168,0.0000,405.0000,0.0000,607.0000,184.8500,110.0445,0.0000,102.0000,203.0000,303.0000,405.0000,15.9900,Infinity,0.0000
1169,0.0000,503.0000,0.0000,607.0000,203.6900,127.6880,0.0000,102.0000,203.0000,303.2500,503.0000,-18.8400,-1881741.9097,0.0010
1170,0.0000,405.0000,0.0000,607.0000,212.6500,126.1013,0.0000,102.0000,204.5000,303.0000,405.0000,-8.9600,-Infinity,0.0000
1171,0.0000,404.0000,0.0000,607.0000,215.8500,125.4911,0.0000,104.7500,205.0000,304.0000,404.0000,-3.2000,-319808.1151,0.0010
1172,0.0000,405.0000,0.0000,607.0000,213.9800,129.1161,0.0000,103.7500,205.0000,304.0000,405.0000,1.8700,Infinity,0.0000
1173,0.0000,406.0000,0.0000,607.0000,207.5200,130.1869,0.0000,101.0000,204.0000,303.0000,406.0000,6.4600,643746.8859,0.0010
1174,0.0000,406.0000,0.0000,607.0000,189.5700,112.8489,0.0000,102.0000,203.0000,302.0000,406.0000,17.9500,Infinity,0.0000
1175,0.0000,404.0000,0.0000,607.0000,194.6800,120.5715,0.0000,103.0000,203.0000,303.0000,404.0000,-5.1100,-513516.2295,0.0010
1176,0.0000,405.0000,0.0000,607.0000,199.9600,116.2555,0.0000,103.0000,203.0000,304.0000,405.0000,-5.2800,-Infinity,0.0000
1177,0.0000,500.0000,0.0000,607.0000,188.8100,121.6293,0.0000,103.0000,202.0000,303.0000,500.0000,11.1500,1114108.7130,0.0010
1178,0.0000,505.0000,0.0000,607.0000,213.8100,126.4837,0.0000,104.7500,204.0000,304.0000,505.0000,-25.0000,-Infinity,0.0000
1179,0.0000,506.0000,0.0000,607.0000,208.6400,140.2045,0.0000,102.0000,203.0000,304.0000,506.0000,5.1700,172046.5890,0.0030
1180,0.0000,505.0000,0.0000,607.0000,232.6900,117.8068,0.0000,201.0000,205.0000,304.0000,505.0000,-24.0500,-Infinity,0.0000
1181,0.0000,505.0000,0.0000,607.0000,219.5800,120.1408,0.0000,201.0000,204.0000,303.0000,505.0000,13.1100,1311524.6098,0.0010
1182,0.0000,405.0000,0.0000,607.0000,212.7500,116.3184,0.0000,176.5000,204.0000,303.0000,405.0000,6.8300,Infinity,0.0000
1183,0.0000,506.0000,0.0000,607.0000,197.6600,122.1174,0.0000,102.7500,203.0000,303.0000,506.0000,15.0900,1508245.8771,0.0010
1184,0.0000,506.0000,0.0000,607.0000,208.0600,122.8057,0.0000,105.0000,204.0000,304.0000,506.0000,-10.4000,-Infinity,0.0000
1185,0.0000,506.0000,0.0000,607.0000,218.7700,133.4930,0.0000,103.7500,204.0000,304.0000,506.0000,-10.7100,-1067477.3248,0.0010
1186,0.0000,505.0000,0.0000,607.0000,212.7000,136.9478,0.0000,102.7500,204.0000,304.0000,505.0000,6.0700,607242.8972,0.0010
1187,0.0000,505.0000,0.0000,607.0000,219.8300,125.0102,0.0000,105.7500,204.0000,304.0000,505.0000,-7.1300,-Infinity,0.0000
1188,0.0000,404.0000,0.0000,607.0000,209.8700,109.7979,0.0000,202.0000,204.0000,303.0000,404.0000,9.9600,996000.0000,0.0010
1189,0.0000,406.0000,0.0000,607.0000,210.6200,123.9383,0.0000,103.7500,203.0000,304.0000,406.0000,-0.7500,-Infinity,0.0000
1190,0.0000,504.0000,0.0000,607.0000,195.5400,138.2369,0.0000,101.0000,203.0000,304.0000,504.0000,15.0800,1507246.3768,0.0010
1191,0.0000,406.0000,0.0000,607.0000,204.8500,121.8570,0.0000,103.0000,204.0000,303.0000,406.0000,-9.3100,-926829.2683,0.0010
1192,0.0000,406.0000,0.0000,607.0000,202.7500,122.5920,0.0000,103.0000,204.0000,303.0000,406.0000,2.1000,Infinity,0.0000
1193,0.0000,504.0000,0.0000,607.0000,194.7400,123.2503,0.0000,102.0000,203.0000,303.0000,504.0000,8.0100,806402.8994,0.0010
1194,0.0000,505.0000,0.0000,607.0000,211.0500,127.9765,0.0000,104.0000,204.0000,304.0000,505.0000,-16.3100,-Infinity,0.0000
1195,0.0000,503.0000,0.0000,607.0000,194.6200,123.9193,0.0000,102.0000,203.0000,303.0000,503.0000,16.4300,1642178.9105,0.0010
1196,0.0000,406.0000,0.0000,607.0000,207.8400,123.7795,0.0000,103.0000,204.0000,303.2500,406.0000,-13.2200,-Infinity,0.0000
1197,0.0000,406.0000,0.0000,607.0000,206.7700,117.4840,0.0000,104.0000,204.0000,303.2500,406.0000,1.0700,Infinity,0.0000
1198,0.0000,404.0000,0.0000,607.0000,189.6200,124.7726,0.0000,101.7500,203.0000,303.0000,404.0000,17.1500,1714142.9285,0.0010
1199,0.0000,406.0000,0.0000,607.0000,190.6900,118.5974,0.0000,102.7500,203.0000,303.0000,406.0000,-1.0700,-Infinity,0.0000
1200,0.0000,504.0000,0.0000,607.0000,219.5800,130.5067,0.0000,103.7500,204.0000,304.0000,504.0000,-28.8900,-2897402.4672,0.0010
1201,0.0000,504.0000,0.0000,607.0000,212.6000,130.0255,0.0000,103.0000,203.5000,303.2500,504.0000,6.9800,Infinity,0.0000
1202,0.0000,501.0000,0.0000,607.0000,214.7400,119.3420,0.0000,176.7500,204.0000,303.0000,501.0000,-2.1400,-Infinity,0.0015
1203,0.0000,405.0000,0.0000,607.0000,213.7000,118.3069,0.0000,105.7500,204.0000,304.0000,405.0000,1.0400,69075.4516,0.0000
1204,0.0000,405.0000,0.0000,607.0000,207.5500,128.6251,0.0000,103.0000,204.0000,304.0000,405.0000,6.1500,611392.7826,0.0010
1205,0.0000,504.0000,0.0000,607.0000,194.4500,130.4309,0.0000,101.0000,203.0000,303.0000,504.0000,13.1000,Infinity,0.0000
1206,0.0000,504.0000,0.0000,607.0000,207.4300,131.7640,0.0000,101.0000,204.0000,303.0000,504.0000,-12.9800,-1298779.2676,0.0010
1207,0.0000,504.0000,0.0000,607.0000,211.4600,125.0168,0.0000,103.0000,203.5000,303.0000,504.0000,-4.0300,-Infinity,0.0000
1208,0.0000,405.0000,0.0000,607.0000,210.8400,123.1258,0.0000,105.0000,204.0000,303.0000,405.0000,0.6200,61993.8006,0.0010
1209,0.0000,504.0000,0.0000,607.0000,222.9500,123.8096,0.0000,105.7500,205.0000,304.0000,504.0000,-12.1100,-Infinity,0.0000
1210,0.0000,405.0000,0.0000,607.0000,208.9600,115.4857,0.0000,105.0000,204.0000,303.0000,405.0000,13.9900,1395511.2219,0.0010
1211,0.0000,505.0000,0.0000,607.0000,193.6900,123.5490,0.0000,102.7500,203.5000,303.0000,505.0000,15.2700,Infinity,0.0000
1212,0.0000,505.0000,0.0000,607.0000,195.5200,133.1291,0.0000,101.0000,203.0000,303.0000,505.0000,-1.8300,-183329.9940,0.0010
1213,0.0000,505.0000,0.0000,607.0000,211.7000,132.2932,0.0000,103.5000,204.0000,304.0000,505.0000,-16.1800,-Infinity,0.0000
1214,0.0000,505.0000,0.0000,607.0000,193.6500,117.7954,0.0000,102.0000,203.5000,303.0000,505.0000,18.0500,1807168.6023,0.0010
1215,0.0000,505.0000,0.0000,607.0000,189.7300,120.7679,0.0000,102.0000,203.0000,303.0000,505.0000,3.9200,Infinity,0.0000
1216,0.0000,504.0000,0.0000,607.0000,206.6900,115.8672,0.0000,104.5000,204.0000,303.0000,504.0000,-16.9600,-Infinity,0.0000
1217,0.0000,405.0000,0.0000,607.0000,208.9800,116.2773,0.0000,177.0000,204.0000,303.0000,405.0000,-2.2900,-225726.9591,0.0010
1218,0.0000,506.0000,0.0000,607.0000,196.6300,128.1965,0.0000,102.0000,203.0000,303.0000,506.0000,12.3500,Infinity,0.0000
1219,0.0000,504.0000,0.0000,607.0000,198.7500,123.3723,0.0000,103.7500,203.0000,303.0000,504.0000,-2.1200,-214271.2755,0.0010
1220,0.0000,503.0000,0.0000,607.0000,193.5600,126.7505,0.0000,102.0000,203.0000,303.0000,503.0000,5.1900,Infinity,0.0000
1221,0.0000,504.0000,0.0000,607.0000,200.4900,137.4583,0.0000,101.7500,204.0000,303.0000,504.0000,-6.9300,-693624.2618,0.0010
1222,0.0000,404.0000,0.0000,607.0000,208.6100,127.4038,0.0000,102.0000,205.0000,303.0000,404.0000,-8.1200,-Infinity,0.0000
1223,0.0000,505.0000,0.0000,607.0000,196.6200,124.9011,0.0000,102.0000,204.0000,302.2500,505.0000,11.9900,1200801.2018,0.0010
1224,0.0000,405.0000,0.0000,607.0000,211.9200,124.2797,0.0000,103.7500,205.0000,303.2500,405.0000,-15.3000,-Infinity,0.0000
1225,0.0000,504.0000,0.0000,607.0000,209.7800,130.0572,0.0000,102.0000,204.0000,304.0000,504.0000,2.1400,214385.8946,0.0010
1226,0.0000,405.0000,0.0000,607.0000,198.5900,123.4492,0.0000,102.0000,203.0000,303.0000,405.0000,11.1900,Infinity,0.0000
1227,0.0000,502.0000,0.0000,607.0000,196.5400,126.6770,0.0000,102.0000,203.0000,303.0000,502.0000,2.0500,203030.6031,0.0010
1228,0.0000,504.0000,0.0000,607.0000,212.6500,136.3146,0.0000,102.0000,203.5000,304.0000,504.0000,-16.1100,-Infinity,0.0000
1229,0.0000,505.0000,0.0000,607.0000,211.8000,146.1784,0.0000,102.0000,204.0000,304.0000,505.0000,0.8500,85754.6408,0.0010
1230,0.0000,506.0000,0.0000,607.0000,200.7200,138.2603,0.0000,101.0000,203.0000,304.0000,506.0000,11.0800,Infinity,0.0000
1231,0.0000,505.0000,0.0000,607.0000,194.7000,127.4059,0.0000,101.7500,203.0000,304.0000,505.0000,6.0200,600978.3368,0.0010
1232,0.0000,502.0000,0.0000,607.0000,192.3200,124.5996,0.0000,101.0000,203.0000,303.0000,502.0000,2.3800,Infinity,0.0000
1233,0.0000,406.0000,0.0000,607.0000,175.3300,121.7026,0.0000,101.0000,202.0000,302.0000,406.0000,16.9900,1700700.7007,0.0010
1234,0.0000,405.0000,0.0000,607.0000,182.2900,127.6256,0.0000,101.0000,202.0000,303.0000,405.0000,-6.9600,-694957.5637,0.0010
1235,0.0000,404.0000,0.0000,607.0000,191.4100,129.0219,0.0000,101.0000,203.0000,303.0000,404.0000,-9.1200,-Infinity,0.0000
1236,0.0000,503.0000,0.0000,607.0000,174.4700,120.8098,0.0000,101.7500,202.0000,301.2500,503.0000,16.9400,1683394.6139,0.0010
1237,0.0000,403.0000,0.0000,607.0000,174.5600,113.1384,0.0000,101.0000,202.0000,302.0000,403.0000,-0.0900,-Infinity,0.0000
1238,0.0000,502.0000,0.0000,607.0000,181.5700,115.1690,0.0000,102.0000,203.0000,230.5000,502.0000,-7.0100,-701070.1070,0.0010
1239,0.0000,405.0000,0.0000,607.0000,173.6700,108.9620,0.0000,102.0000,202.5000,205.2500,405.0000,7.9000,Infinity,0.0000
1240,0.0000,405.0000,0.0000,607.0000,193.5500,121.8843,0.0000,102.0000,203.0000,303.0000,405.0000,-19.8800,-1990787.1019,0.0010
1241,0.0000,504.0000,0.0000,607.0000,215.7600,123.1250,0.0000,201.7500,204.0000,303.0000,504.0000,-22.2100,-Infinity,0.0000
1242,0.0000,504.0000,0.0000,607.0000,217.8500,129.1433,0.0000,104.0000,204.0000,303.2500,504.0000,-2.0900,-209020.9021,0.0010
1243,0.0000,502.0000,0.0000,607.0000,235.9800,116.7777,0.0000,202.7500,301.0000,304.0000,502.0000,-18.1300,-Infinity,0.0000
1244,0.0000,505.0000,0.0000,607.0000,230.0600,123.3396,0.0000,202.0000,204.0000,304.0000,505.0000,5.9200,591467.6791,0.0010
1245,0.0000,406.0000,0.0000,607.0000,211.8800,129.1666,0.0000,104.0000,204.0000,304.0000,406.0000,18.1800,Infinity,0.0000
1246,0.0000,405.0000,0.0000,607.0000,222.0500,128.1956,0.0000,104.0000,205.0000,305.0000,405.0000,-10.1700,-1018119.9319,0.0010
1247,0.0000,504.0000,0.0000,607.0000,198.7000,126.7378,0.0000,103.7500,204.0000,303.0000,504.0000,23.3500,Infinity,0.0000
1248,0.0000,503.0000,0.0000,607.0000,208.9300,128.0602,0.0000,103.0000,204.0000,304.0000,503.0000,-10.2300,-Infinity,0.0000
1249,0.0000,405.0000,0.0000,607.0000,197.8000,112.7014,0.0000,103.0000,204.0000,303.0000,405.0000,11.1300,1113891.1129,0.0010
1250,0.0000,406.0000,0.0000,607.0000,189.7100,123.2172,0.0000,101.7500,203.0000,303.0000,406.0000,8.0900,Infinity,0.0000
1251,0.0000,404.0000,0.0000,607.0000,198.6600,121.5969,0.0000,102.7500,203.0000,303.0000,404.0000,-8.9500,-894016.5818,0.0010
1252,0.0000,404.0000,0.0000,607.0000,204.5000,115.7079,0.0000,102.7500,203.0000,303.0000,404.0000,-5.8400,-Infinity,0.0000
1253,0.0000,505.0000,0.0000,607.0000,210.7100,121.3971,0.0000,104.7500,203.5000,303.0000,505.0000,-6.2100,-621000.0000,0.0010
1254,0.0000,505.0000,0.0000,607.0000,205.9500,123.0377,0.0000,103.7500,204.0000,304.0000,505.0000,4.7600,Infinity,0.0000
1255,0.0000,404.0000,0.0000,607.0000,194.5900,112.8993,0.0000,101.7500,203.0000,303.0000,404.0000,11.3600,1132150.6877,0.0010
1256,0.0000,404.0000,0.0000,607.0000,198.5400,124.2068,0.0000,101.7500,203.5000,303.0000,404.0000,-3.9500,-Infinity,0.0000
1257,0.0000,406.0000,0.0000,607.0000,192.6100,123.8595,0.0000,102.0000,203.0000,303.0000,406.0000,5.9300,594963.3792,0.0010
1258,0.0000,405.0000,0.0000,607.0000,167.4400,115.1438,0.0000,101.0000,202.0000,204.0000,405.0000,25.1700,Infinity,0.0000
1259,0.0000,406.0000,0.0000,607.0000,172.4500,118.9371,0.0000,101.0000,202.0000,301.0000,406.0000,-5.0100,-Infinity,0.0000
1260,0.0000,504.0000,0.0000,607.0000,188.4400,129.7265,0.0000,101.0000,203.0000,302.0000,504.0000,-15.9900,-1597402.5974,0.0010
1261,0.0000,405.0000,0.0000,607.0000,190.3700,130.2768,0.0000,101.0000,203.5000,303.0000,405.0000,-1.9300,-Infinity,0.0000
1262,0.0000,404.0000,0.0000,607.0000,183.2500,127.9441,0.0000,101.0000,203.5000,303.0000,404.0000,7.1200,713212.4612,0.0010
1263,0.0000,403.0000,0.0000,607.0000,182.4700,115.1182,0.0000,101.0000,203.0000,302.0000,403.0000,0.7800,Infinity,0.0000
1264,0.0000,405.0000,0.0000,607.0000,161.3500,130.0873,0.0000,0.7500,153.5000,303.0000,405.0000,21.1200,2111577.6845,0.0010
1265,0.0000,503.0000,0.0000,607.0000,178.4700,129.8673,0.0000,101.0000,203.0000,302.0000,503.0000,-17.1200,-Infinity,0.0000
1266,0.0000,502.0000,0.0000,607.0000,197.5300,125.3033,0.0000,102.0000,203.0000,303.0000,502.0000,-19.0600,-1901436.5523,0.0010
1267,0.0000,503.0000,0.0000,607.0000,182.4400,127.5733,0.0000,101.0000,203.0000,303.0000,503.0000,15.0900,Infinity,0.0000
1268,0.0000,503.0000,0.0000,607.0000,195.5600,123.5799,0.0000,102.0000,203.0000,302.2500,503.0000,-13.1200,-1177737.8815,0.0011
1269,0.0000,406.0000,0.0000,607.0000,186.4700,127.9861,0.0000,101.0000,203.0000,303.0000,406.0000,9.0900,Infinity,0.0000
1270,0.0000,405.0000,0.0000,607.0000,181.6500,127.5106,0.0000,101.0000,203.0000,303.0000,405.0000,4.8200,485397.7845,0.0010
1271,0.0000,406.0000,0.0000,607.0000,178.6300,122.0630,0.0000,101.0000,202.0000,302.0000,406.0000,3.0200,Infinity,0.0000
1272,0.0000,504.0000,0.0000,607.0000,190.4500,122.8460,0.0000,102.0000,202.0000,302.0000,504.0000,-11.8200,-1180937.1566,0.0010
1273,0.0000,502.0000,0.0000,607.0000,178.5500,126.8107,0.0000,102.0000,202.0000,302.0000,502.0000,11.9000,Infinity,0.0000
1274,0.0000,502.0000,0.0000,607.0000,178.5600,130.0300,0.0000,101.0000,203.0000,302.2500,502.0000,-0.0100,-1000.4002,0.0010
1275,0.0000,502.0000,0.0000,607.0000,193.4600,132.1829,0.0000,101.7500,203.0000,304.0000,502.0000,-14.9000,-Infinity,0.0000
1276,0.0000,503.0000,0.0000,607.0000,209.4200,129.3132,0.0000,102.0000,204.0000,304.0000,503.0000,-15.9600,-1594246.3290,0.0010
1277,0.0000,503.0000,0.0000,607.0000,211.5000,122.6398,0.0000,102.7500,204.0000,304.0000,503.0000,-2.0800,-Infinity,0.0000
1278,0.0000,406.0000,0.0000,607.0000,209.5200,114.1664,0.0000,103.7500,204.0000,303.0000,406.0000,1.9800,198277.5886,0.0010
1279,0.0000,405.0000,0.0000,607.0000,214.6700,117.7386,0.0000,104.0000,204.0000,303.0000,405.0000,-5.1500,-Infinity,0.0000
1280,0.0000,406.0000,0.0000,607.0000,204.6600,111.5280,0.0000,176.0000,204.0000,303.0000,406.0000,10.0100,999700.3895,0.0010
1281,0.0000,404.0000,0.0000,607.0000,190.4900,121.3460,0.0000,102.0000,203.0000,303.0000,404.0000,14.1700,Infinity,0.0000
1282,0.0000,405.0000,0.0000,607.0000,185.4700,114.2814,0.0000,102.0000,203.0000,301.2500,405.0000,5.0200,502000.0000,0.0010
1283,0.0000,404.0000,0.0000,607.0000,181.8300,112.7642,0.0000,102.0000,203.0000,302.2500,404.0000,3.6400,Infinity,0.0000
1284,0.0000,406.0000,0.0000,607.0000,188.7000,114.9360,0.0000,102.0000,203.0000,302.2500,406.0000,-6.8700,-687481.2369,0.0010
1285,0.0000,405.0000,0.0000,607.0000,184.7600,118.7593,0.0000,102.0000,203.0000,303.0000,405.0000,3.9400,Infinity,0.0000
1286,0.0000,504.0000,0.0000,607.0000,192.7400,122.1692,0.0000,102.7500,203.0000,303.0000,504.0000,-7.9800,-798239.4718,0.0010
1287,0.0000,405.0000,0.0000,607.0000,193.6600,129.0643,0.0000,102.0000,203.0000,303.0000,405.0000,-0.9200,-Infinity,0.0000
1288,0.0000,405.0000,0.0000,607.0000,199.7200,122.1731,0.0000,103.0000,204.0000,303.0000,405.0000,-6.0600,-606181.8546,0.0010
1289,0.0000,405.0000,0.0000,607.0000,198.5700,123.3114,0.0000,103.0000,203.0000,302.2500,405.0000,1.1500,Infinity,0.0000
1290,0.0000,505.0000,0.0000,607.0000,188.5000,126.5029,0.0000,102.7500,203.0000,302.0000,505.0000,10.0700,1007302.1907,0.0010
1291,0.0000,404.0000,0.0000,607.0000,203.7100,116.1826,0.0000,104.0000,203.5000,303.0000,404.0000,-15.2100,-Infinity,0.0000
1292,0.0000,406.0000,0.0000,607.0000,190.7000,130.1077,0.0000,101.7500,203.0000,303.0000,406.0000,13.0100,1301000.0000,0.0010
1293,0.0000,406.0000,0.0000,607.0000,203.7100,119.8685,0.0000,103.0000,203.0000,303.0000,406.0000,-13.0100,-Infinity,0.0000
1294,0.0000,406.0000,0.0000,607.0000,185.7800,113.5121,0.0000,102.7500,203.0000,302.0000,406.0000,17.9300,1793358.6717,0.0010
1295,0.0000,405.0000,0.0000,607.0000,187.6300,121.1485,0.0000,101.0000,204.0000,303.0000,405.0000,-1.8500,-Infinity,0.0000
1296,0.0000,404.0000,0.0000,607.0000,185.6500,119.9900,0.0000,102.0000,203.0000,302.0000,404.0000,1.9800,Infinity,0.0000
1297,0.0000,405.0000,0.0000,607.0000,178.4100,130.0025,0.0000,100.7500,202.0000,303.0000,405.0000,7.2400,723855.2290,0.0010
1298,0.0000,404.0000,0.0000,607.0000,183.4500,125.4299,0.0000,101.0000,203.0000,303.0000,404.0000,-5.0400,-Infinity,0.0000
1299,0.0000,404.0000,0.0000,607.0000,171.4600,118.8794,0.0000,101.0000,202.0000,302.0000,404.0000,11.9900,1199000.0000,0.0010
1300,0.0000,405.0000,0.0000,607.0000,171.5000,115.5197,0.0000,101.0000,203.0000,302.0000,405.0000,-0.0400,-Infinity,0.0000
1301,0.0000,405.0000,0.0000,607.0000,177.5300,118.5824,0.0000,101.0000,202.5000,303.0000,405.0000,-6.0300,-601016.6451,0.0010
1302,0.0000,405.0000,0.0000,607.0000,186.4600,121.3472,0.0000,101.7500,202.0000,302.0000,405.0000,-8.9300,-Infinity,0.0000
1303,0.0000,605.0000,0.0000,607.0000,183.4400,131.2195,0.0000,101.0000,202.0000,302.2500,605.0000,3.0200,301879.2483,0.0010
1304,0.0000,504.0000,0.0000,607.0000,181.8400,119.4210,0.0000,101.7500,203.0000,302.2500,504.0000,1.6000,Infinity,0.0000
1305,0.0000,405.0000,0.0000,607.0000,212.0700,122.6337,0.0000,104.0000,204.0000,304.0000,405.0000,-30.2300,-3020885.3802,0.0010
1306,0.0000,502.0000,0.0000,607.0000,202.6400,126.7226,0.0000,102.0000,203.5000,304.0000,502.0000,9.4300,Infinity,0.0000
1307,0.0000,504.0000,0.0000,607.0000,212.8100,132.5844,0.0000,103.0000,204.0000,304.0000,504.0000,-10.1700,-1017000.0000,0.0010
1308,0.0000,404.0000,0.0000,607.0000,192.7200,116.4963,0.0000,102.0000,203.0000,303.0000,404.0000,20.0900,Infinity,0.0000
